split,crop_image,source_image,person_index,crop_x1,crop_y1,crop_x2,crop_y2
train,images/train/frame_000615_person_00.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,0,515,0,616,113
train,images/train/frame_000615_person_01.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,1,415,0,524,83
train,images/train/frame_000615_person_02.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,2,684,159,793,241
train,images/train/frame_000615_person_03.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,3,683,306,796,405
train,images/train/frame_000615_person_04.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,4,582,312,700,407
train,images/train/frame_000615_person_05.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,5,701,458,799,551
train,images/train/frame_000615_person_06.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,6,564,477,681,602
train,images/train/frame_000615_person_07.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,7,682,594,760,663
train,images/train/frame_000615_person_08.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,8,561,631,648,702
train,images/train/frame_000615_person_09.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,9,379,471,527,706
train,images/train/frame_000615_person_10.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,10,289,594,373,667
train,images/train/frame_000615_person_11.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,11,224,580,309,673
train,images/train/frame_000615_person_12.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,12,106,544,193,613
train,images/train/frame_000615_person_13.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,13,147,440,269,541
train,images/train/frame_000615_person_14.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,14,287,87,378,206
train,images/train/frame_000615_person_15.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,15,223,27,306,129
train,images/train/frame_000615_person_16.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,16,121,83,192,149
train,images/train/frame_000615_person_17.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,17,199,149,298,239
train,images/train/frame_000615_person_18.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,18,152,144,223,228
train,images/train/frame_000615_person_19.jpg,data/person_dataset_seed123/images/train/frame_000615.jpg,19,94,189,186,241
train,images/train/frame_000625_person_00.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,0,683,157,793,240
train,images/train/frame_000625_person_01.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,1,678,301,794,401
train,images/train/frame_000625_person_02.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,2,580,311,702,403
train,images/train/frame_000625_person_03.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,3,699,458,797,554
train,images/train/frame_000625_person_04.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,4,564,478,691,590
train,images/train/frame_000625_person_05.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,5,672,607,761,660
train,images/train/frame_000625_person_06.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,6,557,634,651,700
train,images/train/frame_000625_person_07.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,7,429,477,531,671
train,images/train/frame_000625_person_08.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,8,287,593,374,666
train,images/train/frame_000625_person_09.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,9,222,578,305,667
train,images/train/frame_000625_person_10.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,10,105,544,196,615
train,images/train/frame_000625_person_11.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,11,147,455,265,541
train,images/train/frame_000625_person_12.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,12,514,4,615,100
train,images/train/frame_000625_person_13.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,13,413,0,523,90
train,images/train/frame_000625_person_14.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,14,288,88,381,204
train,images/train/frame_000625_person_15.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,15,214,29,305,126
train,images/train/frame_000625_person_16.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,16,120,84,204,149
train,images/train/frame_000625_person_17.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,17,208,146,297,256
train,images/train/frame_000625_person_18.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,18,145,142,226,233
train,images/train/frame_000625_person_19.jpg,data/person_dataset_seed123/images/train/frame_000625.jpg,19,100,192,183,243
train,images/train/frame_000633_person_00.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,0,685,157,792,238
train,images/train/frame_000633_person_01.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,1,686,295,790,404
train,images/train/frame_000633_person_02.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,2,580,308,702,406
train,images/train/frame_000633_person_03.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,3,703,457,799,551
train,images/train/frame_000633_person_04.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,4,678,598,761,662
train,images/train/frame_000633_person_05.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,5,565,477,693,593
train,images/train/frame_000633_person_06.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,6,556,633,652,700
train,images/train/frame_000633_person_07.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,7,399,474,521,676
train,images/train/frame_000633_person_08.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,8,516,3,615,115
train,images/train/frame_000633_person_09.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,9,408,0,523,87
train,images/train/frame_000633_person_10.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,10,215,27,306,124
train,images/train/frame_000633_person_11.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,11,291,85,378,205
train,images/train/frame_000633_person_12.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,12,206,147,298,253
train,images/train/frame_000633_person_13.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,13,140,143,227,230
train,images/train/frame_000633_person_14.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,14,99,191,183,241
train,images/train/frame_000633_person_15.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,15,121,82,196,143
train,images/train/frame_000633_person_16.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,16,147,445,269,542
train,images/train/frame_000633_person_17.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,17,107,541,187,616
train,images/train/frame_000633_person_18.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,18,224,578,306,670
train,images/train/frame_000633_person_19.jpg,data/person_dataset_seed123/images/train/frame_000633.jpg,19,288,596,374,665
train,images/train/frame_000639_person_00.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,0,684,160,788,235
train,images/train/frame_000639_person_01.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,1,678,295,793,402
train,images/train/frame_000639_person_02.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,2,581,311,702,404
train,images/train/frame_000639_person_03.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,3,701,456,798,555
train,images/train/frame_000639_person_04.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,4,557,476,693,596
train,images/train/frame_000639_person_05.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,5,679,594,759,658
train,images/train/frame_000639_person_06.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,6,557,632,651,703
train,images/train/frame_000639_person_07.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,7,415,470,538,720
train,images/train/frame_000639_person_08.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,8,288,596,374,667
train,images/train/frame_000639_person_09.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,9,221,582,305,667
train,images/train/frame_000639_person_10.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,10,146,437,271,542
train,images/train/frame_000639_person_11.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,11,111,550,184,616
train,images/train/frame_000639_person_12.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,12,512,0,615,118
train,images/train/frame_000639_person_13.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,13,410,0,524,88
train,images/train/frame_000639_person_14.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,14,215,28,307,132
train,images/train/frame_000639_person_15.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,15,288,86,381,202
train,images/train/frame_000639_person_16.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,16,209,146,302,255
train,images/train/frame_000639_person_17.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,17,137,147,227,232
train,images/train/frame_000639_person_18.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,18,97,191,177,240
train,images/train/frame_000639_person_19.jpg,data/person_dataset_seed123/images/train/frame_000639.jpg,19,120,81,200,148
train,images/train/frame_000647_person_00.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,0,682,159,791,235
train,images/train/frame_000647_person_01.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,1,680,298,796,403
train,images/train/frame_000647_person_02.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,2,581,301,702,409
train,images/train/frame_000647_person_03.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,3,700,458,796,551
train,images/train/frame_000647_person_04.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,4,561,479,695,593
train,images/train/frame_000647_person_05.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,5,668,609,761,662
train,images/train/frame_000647_person_06.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,6,554,633,654,702
train,images/train/frame_000647_person_07.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,7,433,474,513,720
train,images/train/frame_000647_person_08.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,8,287,598,374,665
train,images/train/frame_000647_person_09.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,9,225,583,307,667
train,images/train/frame_000647_person_10.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,10,146,463,267,540
train,images/train/frame_000647_person_11.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,11,108,548,197,615
train,images/train/frame_000647_person_12.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,12,520,0,615,109
train,images/train/frame_000647_person_13.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,13,415,0,524,91
train,images/train/frame_000647_person_14.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,14,284,89,379,207
train,images/train/frame_000647_person_15.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,15,216,28,307,121
train,images/train/frame_000647_person_16.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,16,210,146,294,251
train,images/train/frame_000647_person_17.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,17,135,149,228,225
train,images/train/frame_000647_person_18.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,18,101,184,170,240
train,images/train/frame_000647_person_19.jpg,data/person_dataset_seed123/images/train/frame_000647.jpg,19,121,85,200,144
train,images/train/frame_000657_person_00.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,0,686,160,787,240
train,images/train/frame_000657_person_01.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,1,679,294,789,403
train,images/train/frame_000657_person_02.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,2,583,306,701,407
train,images/train/frame_000657_person_03.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,3,702,457,798,558
train,images/train/frame_000657_person_04.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,4,560,476,681,592
train,images/train/frame_000657_person_05.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,5,675,606,760,661
train,images/train/frame_000657_person_06.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,6,556,635,650,702
train,images/train/frame_000657_person_07.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,7,427,480,525,682
train,images/train/frame_000657_person_08.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,8,289,595,372,663
train,images/train/frame_000657_person_09.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,9,215,580,305,663
train,images/train/frame_000657_person_10.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,10,108,550,194,613
train,images/train/frame_000657_person_11.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,11,287,90,380,203
train,images/train/frame_000657_person_12.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,12,411,0,525,94
train,images/train/frame_000657_person_13.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,13,522,0,614,104
train,images/train/frame_000657_person_14.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,14,213,27,306,129
train,images/train/frame_000657_person_15.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,15,121,84,193,146
train,images/train/frame_000657_person_16.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,16,205,147,298,254
train,images/train/frame_000657_person_17.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,17,137,145,229,233
train,images/train/frame_000657_person_18.jpg,data/person_dataset_seed123/images/train/frame_000657.jpg,18,98,177,179,218
train,images/train/frame_000666_person_00.jpg,data/person_dataset_seed123/images/train/frame_000666.jpg,0,517,0,616,105
